smiles,H298 (kcal/mol),S298 (cal/mol/K),Sint298 (cal/mol/K),Cp300 (cal/mol/K),Cp400 (cal/mol/K),Cp500 (cal/mol/K),Cp600 (cal/mol/K),Cp800 (cal/mol/K),Cp1000 (cal/mol/K),Cp1500 (cal/mol/K),comment
CC(=O)OC(OO)[C](O)C=O,-168.60896367112807,111.933847617509,112.73959051625239,43.29541187380497,53.289901434034405,61.930079177820254,69.10014087954112,79.74511908030591,86.53657837858508,93.55016331357551,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsOs) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_2R!H->C_Ext-2C-R_Sp-3R!H=2C_3R!H->C_Ext-3C-R_Ext-4R!H-R_Ext-5R!H-R_Ext-4R!H-R_6R!H->O_N-7R!H->C_Sp-6O-5R!H_N-4R!H-inRing_N-5R!H->C_Ext-3C-R)
CC(=O)OC(OO)C(O)=C[O],-168.60896367112807,111.933847617509,112.73959051625239,43.29541187380497,53.289901434034405,61.930079177820254,69.10014087954112,79.74511908030591,86.53657837858508,93.55016331357551,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsOs) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_2R!H->C_Ext-2C-R_Sp-3R!H=2C_3R!H->C_Ext-3C-R_Ext-4R!H-R_Ext-5R!H-R_Ext-4R!H-R_6R!H->O_N-7R!H->C_Sp-6O-5R!H_N-4R!H-inRing_N-5R!H->C_Ext-3C-R)
C[C](O)C1OOC(OC(C)=O)O1,-168.18787290630976,117.26129380832364,121.62763277246653,46.040643502868065,57.48554078393881,67.17689278527723,75.28612728489482,87.52746964435948,95.61910892543021,105.08235866156787,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-CsCsOsH) + group(Cs-CsOsOsH) + group(Cs-OsOsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + ring(124trioxolane) + (RJ1_N-1R-inRing_1R->C_Ext-1C-R_Sp-2R!H-1C_2R!H->C_Ext-1C-R_Sp-3R!H-1C_Ext-2C-R_N-Sp-4R!H=2C_N-Sp-4R!H#2C_Ext-1C-R_2C-inRing_Ext-4R!H-R_6R!H->C_Ext-6C-R_Ext-2C-R_Ext-6C-R_N-8R!H->C_3R!H->O_N-4R!H->C)
CC(=O)OC1O[CH]C(C)(O)OO1,-165.7878126195029,115.47405893260661,119.84039789674951,47.619719749521984,58.47133820267686,67.75187583173997,75.4831505544933,86.76714055449332,94.01783829827916,104.24216539196941,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-OsOsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + ring(124trioxane) + (RJ1_1R-inRing_Ext-1R-R_Ext-2R!H-R_N-Sp-3R!H=2R!H_N-Sp-2R!H=1R_Ext-2R!H-R_Ext-2R!H-R_Ext-1R-R_N-6R!H->C_Ext-6BrClFINOPSSi-R_Ext-7R!H-R_N-3R!H-inRing)
[O]C(=O)OC(=O)O,-175.46978967495218,84.08073456389948,85.45816114722754,28.387504550669217,32.57077426386233,35.109356715105164,37.02204565774378,38.764725353728494,39.088808527724666,37.9030586042065,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-(Cds-O2d)H) + group(O2s-(Cds-O2d)H) + group(Cds-OdOsOs) + group(Cds-OdOsOs) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_2R!H->C_Ext-2C-R_Sp-3R!H=2C_N-3R!H->C_Ext-2C-R_Ext-4R!H-R_Ext-5R!H-R_Ext-5R!H-R)
CC(=O)COC(O[O])OC(C)=O,-154.66598929254303,136.0911145790322,139.08002695984703,46.73927923518165,54.81926068833652,63.001727437858506,70.41024307839389,82.18466988527726,90.45630175908222,101.19535936902486,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-OsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsOs) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_N-2R!H->C_2BrClFINOPSSi->O_Ext-2O-R_N-3R!H-inRing_3R!H->C_Ext-3C-R_4R!H->O_Sp-4O-3C_Ext-3C-R_Sp-5R!H-3C_Ext-5R!H-R_N-6R!H->O_Ext-6BrCClFINPSSi-R_N-5R!H->C)
CC(=O)OC1OOC(O)[C]1O,-162.32861493307837,114.34934767089223,116.53251715296368,41.16871356978967,49.68742749521987,57.31801158699809,63.72239047801147,73.67825673040154,80.52270260038242,87.92502456978968,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(O2s-CsH) + group(Cs-CsCsOsH) + group(Cs-CsOsOsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + ring(12dioxolane) + (RJ1_1R-inRing_Ext-1R-R_Ext-2R!H-R_N-Sp-3R!H=2R!H_N-Sp-2R!H=1R_Ext-2R!H-R_3R!H->O_3O-inRing_N-4R!H-inRing_Ext-3O-R_Ext-1R-R_Ext-4R!H-R_Ext-1R-R_N-4R!H->C)
CC(=O)C(CC(=O)OC=O)O[O],-155.53228221797326,120.05831656588376,120.86405946462713,48.94040873804971,57.83778686424474,65.37525005736137,71.66554609942638,81.11833414913959,87.3196417629063,94.4702876328872,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsOs) + group(Cds-OdOsH) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_N-2R!H->C_2BrClFINOPSSi->O_Ext-2O-R_N-3R!H-inRing_3R!H->C_Ext-3C-R_N-4R!H->O_N-4BrCClFINPSSi-inRing_N-Sp-4BrBrCCClClFFIINNPPSSSiSi=3C_Sp-4BrCClFINPSSi-3C_Ext-4BrCClFINPSSi-R_5R!H->O_Sp-5O=4BrBrCCClClFFIINNPPSSSiSi_Ext-3C-R_Ext-6R!H-R_N-Sp-7R!H=6R!H_Ext-7R!H-R_Sp-8R!H=7R!H_Ext-4BrCClFINPSSi-R_Ext-7R!H-R_N-10R!H->C)
[O]OC(=O)OC(=O)O,-157.90944206500956,89.38551229445508,89.38551229445508,30.9463951625239,36.11515068833652,39.1087631166348,41.15261606118547,43.540604416826,44.565907938814526,44.80651499808795,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-O2s(Cds-O2d)) + group(O2s-(Cds-O2d)H) + group(O2s-(Os-CdOd)H) + group(Cds-OdOsOs) + group(Cds-OdOsOs) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_N-2R!H->C_2BrClFINOPSSi->O_Ext-2O-R_N-3R!H-inRing_3R!H->C_Ext-3C-R_4R!H->O_Sp-4O-3C_Ext-3C-R_N-Sp-5R!H-3C_N-5R!H->C_Ext-4O-R_6R!H->C)
C[C](O)C(=O)OC(C)=O,-156.03460669216065,104.97859181979592,109.3449307839388,35.26894724665393,42.70099748374761,49.31635701720841,54.71624459464627,63.458599340344165,69.80344957533461,78.5325775755258,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-CsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-OdCsOs) + (RJ1_N-1R-inRing_1R->C_Ext-1C-R_Sp-2R!H-1C_2R!H->C_Ext-1C-R_Sp-3R!H-1C_Ext-2C-R_Sp-4R!H=2C_N-2C-inRing_N-4R!H->C_3R!H->O_Ext-2C-R_N-5R!H->C_Ext-1C-R)
CC(=O)OC([O])=C(C)O,-156.03460669216065,104.97859181979592,109.3449307839388,35.26894724665393,42.70099748374761,49.31635701720841,54.71624459464627,63.458599340344165,69.80344957533461,78.5325775755258,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-CsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-OdCsOs) + (RJ1_N-1R-inRing_1R->C_Ext-1C-R_Sp-2R!H-1C_2R!H->C_Ext-1C-R_Sp-3R!H-1C_Ext-2C-R_Sp-4R!H=2C_N-2C-inRing_N-4R!H->C_3R!H->O_Ext-2C-R_N-5R!H->C_Ext-1C-R)
O=C[C](O)C(=O)C(O)OO,-154.46470554493305,102.28834493896859,100.91091835564052,40.89008160611856,49.09663118546844,55.94100267686424,61.584006902485676,69.85924084894837,75.0090994837476,79.90065279158699,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-CdsOsH) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_2R!H->C_Ext-2C-R_Sp-3R!H=2C_3R!H->C_Ext-3C-R_Ext-4R!H-R_Ext-5R!H-R_Ext-4R!H-R_6R!H->O_N-7R!H->C_Sp-6O-5R!H_N-4R!H-inRing_Ext-5R!H-R)
[O]C=C(O)C(=O)C(O)OO,-154.46470554493305,102.28834493896859,100.91091835564052,40.89008160611856,49.09663118546844,55.94100267686424,61.584006902485676,69.85924084894837,75.0090994837476,79.90065279158699,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-CdsOsH) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_2R!H->C_Ext-2C-R_Sp-3R!H=2C_3R!H->C_Ext-3C-R_Ext-4R!H-R_Ext-5R!H-R_Ext-4R!H-R_6R!H->O_N-7R!H->C_Sp-6O-5R!H_N-4R!H-inRing_Ext-5R!H-R)
[O]C(=C(O)C=O)C(O)OO,-154.46470554493305,102.2883449389686,100.91091835564053,40.89008160611856,49.096631185468446,55.941002676864244,61.58400690248566,69.85924084894837,75.00909948374762,79.900652791587,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cds-CdsCsOs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-O2d(Cds-Cds)H) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_2R!H->C_Ext-2C-R_Sp-3R!H=2C_3R!H->C_Ext-2C-R_4R!H->C_Ext-3C-R_Ext-4C-R_Ext-6R!H-R_N-2C-inRing_Sp-5R!H-3C_Sp-6R!H-4C_N-7R!H->C_Ext-5R!H-R_Ext-3C-R)
CC(=O)OC(O[O])C(O)=CO,-152.74996367112809,115.96645761750901,116.77220051625238,47.08502187380497,56.26446143403441,63.78663917782026,69.89436087954111,78.73173608030592,84.29513437858508,90.78336231357552,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsOs) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_N-2R!H->C_2BrClFINOPSSi->O_Ext-2O-R_N-3R!H-inRing_3R!H->C_Ext-3C-R_4R!H->O_Sp-4O-3C_Ext-3C-R_Sp-5R!H-3C_Ext-5R!H-R_6R!H->O_Sp-6O-5R!H_Ext-5R!H-R_Ext-7R!H-R_8R!H->O_Ext-4O-R)
C[C]1OC(=O)C(O)(C=O)O1,-150.74687762906314,105.05526764985973,107.23843713193118,35.29162862332696,42.05400034416825,48.04372667304015,52.89926778202677,60.32192420650095,65.42797950286807,74.48616363288718,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cds-OdCsOs) + group(Cds-OdCsH) + ring(Cyclopentane) + (RJ1_1R-inRing_Ext-1R-R_Ext-2R!H-R_N-Sp-3R!H=2R!H_N-Sp-2R!H=1R_2R!H->O_Ext-3R!H-R_4R!H->O_Sp-4O=3R!H_Ext-3R!H-R_Ext-5R!H-R_Ext-6R!H-R_Ext-1R-R_N-7R!H-inRing_N-8R!H->C_6R!H->C)
[O]C1(O)OC(=O)O1,-143.95248183556404,79.91168208413002,79.91168208413002,22.685620707456973,26.784971615678774,29.586614229445505,31.78784500956023,35.057535946462714,37.16335998087954,39.53458145315487,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(O2s-CsH) + group(Cs-OsOsOsOs) + group(Cds-OdOsOs) + ring(Cyclobutane) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_2R!H->C_Ext-2C-R_N-Sp-3R!H=2C_Sp-3R!H-2C_1HNO->O_2C-inRing_N-3R!H->C_Ext-3O-R_N-4R!H->O_Ext-4BrCClFINPSSi-R_Ext-4BrCClFINPSSi-R_Ext-2C-R)
[O]OCC(=O)CC(=O)OC=O,-143.13888374760995,118.10482994263862,118.10482994263862,43.614063931166335,50.44576128699808,56.269241583173994,61.13502070936903,68.46254552007649,73.28736592734225,78.89537273422562,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)(Cds-O2d)HH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsCs) + group(Cds-OdCsOs) + group(Cds-OdOsH) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_N-2R!H->C_2BrClFINOPSSi->O_Ext-2O-R_N-3R!H-inRing_3R!H->C_Ext-3C-R_N-4R!H->O_N-4BrCClFINPSSi-inRing_N-Sp-4BrBrCCClClFFIINNPPSSSiSi=3C_Sp-4BrCClFINPSSi-3C_Ext-4BrCClFINPSSi-R_5R!H->O_Sp-5O=4BrBrCCClClFFIINNPPSSSiSi_Ext-4BrCClFINPSSi-R_N-6R!H-inRing_6R!H->C_Ext-6C-R_Sp-7R!H-6C_7R!H->C_Ext-7C-R_N-8R!H->C)
O=C[C](O)C(=O)O,-141.00632045889103,80.47585315487571,80.47585315487571,25.298230996175906,30.375718602294455,34.69690511472275,38.4008445583174,44.267500850860415,48.418836219885264,53.718215768642445,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-O2d)H) + group(Cs-CsCsOsH) + group(Cds-OdCsOs) + group(Cds-OdCsH) + (RJ1_N-1R-inRing_1R->C_Ext-1C-R_Sp-2R!H-1C_2R!H->C_Ext-1C-R_Sp-3R!H-1C_Ext-2C-R_Sp-4R!H=2C_N-2C-inRing_N-4R!H->C_3R!H->O_Ext-2C-R_N-5R!H->C_Ext-1C-R_Ext-6R!H-R)
[O]C=C(O)C(=O)O,-141.00632045889103,80.47585315487571,80.47585315487571,25.298230996175906,30.375718602294455,34.69690511472275,38.4008445583174,44.267500850860415,48.418836219885264,53.718215768642445,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-O2d)H) + group(Cs-CsCsOsH) + group(Cds-OdCsOs) + group(Cds-OdCsH) + (RJ1_N-1R-inRing_1R->C_Ext-1C-R_Sp-2R!H-1C_2R!H->C_Ext-1C-R_Sp-3R!H-1C_Ext-2C-R_Sp-4R!H=2C_N-2C-inRing_N-4R!H->C_3R!H->O_Ext-2C-R_N-5R!H->C_Ext-1C-R_Ext-6R!H-R)
[O]C(O)=C(O)C=O,-141.00632045889103,80.47585315487571,80.47585315487571,25.298230996175906,30.375718602294455,34.69690511472275,38.4008445583174,44.267500850860415,48.418836219885264,53.718215768642445,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-O2d)H) + group(Cs-CsCsOsH) + group(Cds-OdCsOs) + group(Cds-OdCsH) + (RJ1_N-1R-inRing_1R->C_Ext-1C-R_Sp-2R!H-1C_2R!H->C_Ext-1C-R_Sp-3R!H-1C_Ext-2C-R_Sp-4R!H=2C_N-2C-inRing_N-4R!H->C_3R!H->O_Ext-2C-R_N-5R!H->C_Ext-1C-R_Ext-6R!H-R)
[O]OC(O)(O)O,-140.6006428298279,85.07376707624594,87.25693655831739,27.90394916443595,31.061736726577436,33.255551795411094,35.072785889674954,37.77853681070745,39.5430137667304,41.69700481835563,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-CsH) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-OsOsOsOs) + (RJ1_N-1R-inRing_N-1R->C_Ext-1HNO-R_N-2R!H->C_2BrClFINOPSSi->O_Ext-2O-R_N-3R!H-inRing_3R!H->C_Ext-3C-R_4R!H->O_Sp-4O-3C_Ext-3C-R_Sp-5R!H-3C_Ext-3C-R)
O=C(O)O[CH]O,-139.543082791587,80.64838650478012,80.64838650478012,23.43460168260038,30.92340315296367,36.26763026768642,39.189303189292545,41.925642141491394,43.102719292543014,44.13006261950286,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(O2s-(Cds-O2d)H) + group(Cs-OsOsHH) + group(Cds-OdOsOs) + (RJ1_N-1R-inRing_1R->C_Ext-1C-R_Sp-2R!H-1C_N-2R!H->C_Ext-1C-R_N-3R!H->C_Ext-3BrClFINOPSSi-R_Ext-4R!H-R_N-5R!H->C_Ext-4R!H-R)
