smiles,H298 (kcal/mol),S298 (cal/mol/K),Sint298 (cal/mol/K),Cp300 (cal/mol/K),Cp400 (cal/mol/K),Cp500 (cal/mol/K),Cp600 (cal/mol/K),Cp800 (cal/mol/K),Cp1000 (cal/mol/K),Cp1500 (cal/mol/K),comment
[O]C=C(O)C(=O)C(O)OO,-157.3527514340344,113.4309638682229,112.05353728489483,42.87296367112811,51.26948374760993,57.3587189292543,61.09145315487573,65.74759082217973,69.42290630975143,72.68889101338432,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-CdsOsH) + radical(C=COJ)
[O]C(=C(O)C=O)C(O)OO,-157.3527514340344,113.4309638682229,112.05353728489483,42.87296367112811,51.26948374760993,57.3587189292543,61.09145315487573,65.74759082217973,69.42290630975143,72.68889101338432,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-CdsOsH) + radical(C=COJ)
CC(=O)OC(O[O])C(O)=CO,-174.19596367112808,120.11576761750901,120.9215105162524,46.144741873804975,56.6197514340344,64.09240917782026,68.97998087954112,75.75334608030592,81.13577437858507,87.7497323135755,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsOs) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + radical(ROOJ)
C[C]1OC(=O)C(O)(C=O)O1,-157.47087762906312,102.19732764985972,104.38049713193116,32.862638623326966,43.09434034416825,51.661376673040145,57.38091778202676,64.62860420650095,69.71261950286807,75.83470363288718,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cds-OdCsOs) + group(Cds-OdCsH) + ring(Cyclopentane) + radical(Cs_P)
[O]C1(O)OC(=O)O1,-137.7653326959847,81.60137667304015,81.60137667304015,17.9776481835564,21.666386233269595,25.637246653919696,28.989254302103248,34.36254302103251,37.60808795411089,41.29609942638623,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(O2s-CsH) + group(Cs-OsOsOsOs) + group(Cds-OdOsOs) + ring(Cyclobutane) + radical(OCOJ)
[O]OCC(=O)CC(=O)OC=O,-139.09248374760995,127.83760994263862,127.83760994263862,41.30713193116634,47.67279158699807,53.28596558317399,57.981223709369026,64.68833652007649,69.52030592734225,75.93059273422561,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)(Cds-O2d)HH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsCs) + group(Cds-OdCsOs) + group(Cds-OdOsH) + radical(ROOJ)
O=C[C](O)C(=O)O,-125.12212045889102,94.8014531548757,94.8014531548757,25.893173996175904,29.990095602294456,33.46478011472275,36.376596558317395,40.82378585086042,43.91749521988527,48.06202676864245,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-O2d)H) + group(Cs-CsCsOsH) + group(Cds-OdCsOs) + group(Cds-OdCsH) + radical(C2CsJOH)
[O]C=C(O)C(=O)O,-125.12212045889102,94.8014531548757,94.8014531548757,25.893173996175904,29.990095602294456,33.46478011472275,36.376596558317395,40.82378585086042,43.91749521988527,48.06202676864245,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-O2d)H) + group(Cs-CsCsOsH) + group(Cds-OdCsOs) + group(Cds-OdCsH) + radical(C2CsJOH)
[O]C(O)=C(O)C=O,-125.12212045889102,94.8014531548757,94.8014531548757,25.893173996175904,29.990095602294456,33.46478011472275,36.376596558317395,40.82378585086042,43.91749521988527,48.06202676864245,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-O2d)H) + group(Cs-CsCsOsH) + group(Cds-OdCsOs) + group(Cds-OdCsH) + radical(C2CsJOH)
[O]OC(O)(O)O,-127.0542428298279,88.70342707624593,90.88659655831738,25.063518164435948,27.516940726577435,29.41980879541109,30.93456978967495,33.56711281070745,36.003613766730396,40.09076481835564,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-CsH) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-OsOsOsOs) + radical(ROOJ)
O=C(O)O[CH]O,-141.27604015296367,84.1300191204589,84.1300191204589,24.89244741873805,29.713193116634795,33.236137667304014,35.70028680688336,38.78585086042065,40.5831739961759,42.88718929254302,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(O2s-(Cds-O2d)H) + group(Cs-OsOsHH) + group(Cds-OdOsOs) + radical(OCJO)
[O]OC(O)C(O)=C(O)C=O,-153.74070554493304,113.1422449389686,111.76481835564054,44.066921606118555,52.20606118546844,57.34820267686425,60.26093690248566,64.32537284894839,67.5584894837476,70.26298279158699,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cds-CdsCsOs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-O2d(Cds-Cds)H) + radical(ROOJ)
CC(=O)OC(=O)C(C)(C)O[O],-138.96992160611853,125.8174705212809,132.3669789674952,46.49544933078394,55.27200764818354,62.520956022944546,68.53588910133844,77.47546845124283,84.37579349904398,94.47013384321222,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsCsOs) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-OdCsOs) + radical(C3COOJ)
CC(=O)OC(OO)C(=O)CO[O],-147.37087762906313,134.09716341100804,134.90290630975144,47.242179732313566,55.98108986615678,63.84349904397705,69.99919694072659,78.7780879541109,85.7776290630975,93.51221797323134,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsOs) + radical(ROOJ)
CC1(OO)COC(O[O])C(=O)O1,-158.00171892925434,108.62792038408533,110.81108986615678,46.05082217973231,58.70455066921605,69.13900573613768,76.63432122370938,85.46405353728491,92.15030592734226,97.34699808795409,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cds-OdCsOs) + ring(Cyclohexanone) + radical(ROOJ)
CC(=O)OC([O])C(=O)C=O,-139.35060994263864,116.79920930010938,117.60495219885277,35.477055449330784,42.080879541108985,48.47539196940727,53.455353728489484,61.14891013384321,66.88173996175908,73.64082217973231,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cds-O2d(Cds-O2d)Cs) + group(Cds-OdCsOs) + group(Cds-O2d(Cds-O2d)H) + radical(C=OCOJ)
[O]OC(O)C(=O)C(O)=CO,-154.74070554493304,112.86224493896859,111.48481835564053,43.23692160611855,51.65606118546844,57.29820267686424,60.49093690248567,64.44537284894838,67.9184894837476,71.43298279158698,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-Cds(Cds-O2d)O2s) + group(Cds-CdsOsH) + radical(ROOJ)
O=C1C(O)OOC1(O)[CH]O,-151.9978948374761,107.70896749521988,107.70896749521988,39.20764818355641,49.10818355640534,56.51478011472276,60.912045889101336,66.15103250478012,70.21831739961759,74.47347992351816,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(O2s-CsH) + group(O2s-CsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + group(Cds-OdCsCs) + ring(Cyclopentane) + radical(CCsJOH)
O=C1[CH]OCC(COO)(OO)O1,-137.52192925430214,109.11789674952198,109.11789674952198,49.85175908221797,62.97346080305928,73.064034416826,80.37757170172085,88.49009560229447,93.99745697896749,98.2831739961759,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs) + ring(Cyclohexanone) + radical(CCsJOCs)
[O]C1=COCC(COO)(OO)O1,-137.52192925430214,109.11789674952198,109.11789674952198,49.85175908221797,62.97346080305928,73.064034416826,80.37757170172085,88.49009560229447,93.99745697896749,98.2831739961759,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs) + ring(Cyclohexanone) + radical(CCsJOCs)
CC(=O)OC(CC(C)O[O])OO,-132.17104971319313,138.37715664993198,139.98864244741873,52.10139579349905,62.87434034416825,72.46625239005736,80.15353728489484,91.48902485659656,100.56927342256213,111.73323135755257,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + radical(ROOJ)
[O]CC1(COO)COCC(=O)O1,-141.370552581262,116.91120458891012,116.91120458891012,47.591453154875715,58.85466539196943,68.84284894837477,77.22323135755258,88.83434034416827,97.12070745697896,105.93411089866157,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs) + ring(Cyclohexanone) + radical(CCOJ)
[O]C1(O)OOC(=O)O1,-158.85894646271515,85.82642447418736,85.82642447418736,20.771472275334606,27.010669216061178,32.28674952198852,36.1918929254302,42.26478011472275,45.83231357552581,49.58399617590822,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-O2s(Cds-O2d)) + group(O2s-CsH) + group(O2s-CsH) + group(Cs-OsOsOsOs) + group(Cds-OdOsOs) + ring(Cyclopentane) + radical(OCOJ)
[O]OCC1(OO)COCC(=O)O1,-144.73192925430212,109.00789674952198,109.00789674952198,46.98175908221797,59.603460803059285,69.624034416826,77.14757170172085,85.97009560229446,92.20745697896749,97.7131739961759,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs) + ring(Cyclohexanone) + radical(ROOJ)
CC(=O)OC(OO)C(C)CO[O],-131.33990248565965,138.32597118148072,139.9374569789675,51.863193116634804,62.61028680688336,72.15824091778202,79.83346080305928,91.29929254302104,100.43988527724666,111.86068833652006,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsCsH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + radical(ROOJ)
CC(=O)OC(CC(C)OO)O[O],-132.17104971319313,138.37715664993198,139.98864244741873,52.10139579349905,62.87434034416825,72.46625239005736,80.15353728489484,91.48902485659656,100.56927342256213,111.73323135755257,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + radical(ROOJ)
CC(=O)CC([O])OC(C)=O,-136.45864053537287,122.29529412014118,125.28420650095599,39.78154875717017,47.389196940726585,55.19862332695984,61.74168260038241,72.32242829827916,80.38317399617591,90.84684512428296,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsOs) + radical(CCOJ)
[O]OC1(COO)COCC(=O)O1,-144.73192925430212,109.00789674952198,109.00789674952198,46.98175908221797,59.603460803059285,69.624034416826,77.14757170172085,85.97009560229446,92.20745697896749,97.7131739961759,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsOs) + ring(Cyclohexanone) + radical(ROOJ)
CC(=O)OC(=O)C(C)C[O],-132.88139388145316,126.44594421574348,129.43485659655832,40.77652007648183,47.93560229445507,54.756118546845116,60.88321223709369,70.80202676864246,78.10652007648184,88.91604206500956,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-O2d)) + group(O2s-CsH) + group(Cs-(Cds-O2d)CsCsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-OdCsOs) + radical(CCOJ)
O=CO[C](O)O,-126.24829636711283,89.63819483158589,91.01562141491397,21.817323135755256,24.74038240917782,27.664397705544935,30.267590822179727,34.45305927342256,37.378355640535375,40.562084130019116,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(O2s-CsH) + group(Cs-OsOsOsH) + group(Cds-OdOsH) + radical(Cs_P)
CC(=O)OC(CO[O])C(C)OO,-125.43799043977056,137.58547404954956,139.1969598470363,52.58466539196941,63.386959847036316,72.53579349904399,80.29273422562142,91.73665391969409,100.50145315487573,112.15980879541108,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + radical(ROOJ)
